province_id,ordre_bulletin,candidat_id,nom,sigle,sexe,province,voixobtenues,pour_cand,bv_traites,bv_attendus,pour_bv,electeurs_attendus,bulletins_valides,bulletins_blancs,total_votants,pour_votants,postnom,prenom,img
26,15,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,Kasai Central,31,0,2588,3385,76,1671413,1009178,185,1009363,60.39,MUKENGERE,DENIS,
26,5,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,Kasai Central,54,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,ISILOKETSHI,FLORIBERT,
26,19,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,Kasai Central,83,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,MUADIAMVITA,NOEL,
26,22,1_1_1_128_248,MATATA,LGD,M,Kasai Central,53,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,PONYO,MAPON,
26,26,1_1_1_153_273,NGILA,INDEPENDANT,M,Kasai Central,19,0,2588,3385,76,1671413,1009178,185,1009363,60.39,,HENOCK,
26,2,1_1_1_129_249,MUTAMBA,DYPRO,M,Kasai Central,274,0.03,2588,3385,76,1671413,1009178,185,1009363,60.39,TUNGUNGA,CONSTANT,
26,7,1_1_1_142_262,BOLAMBA,INDEPENDANT,M,Kasai Central,26,0,2588,3385,76,1671413,1009178,185,1009363,60.39,,TONY CASSIUS,
26,8,1_1_1_140_260,BUSE,INDEPENDANT,M,Kasai Central,25,0,2588,3385,76,1671413,1009178,185,1009363,60.39,FALAY,GEORGES,
26,1,1_1_1_131_251,RADJABHO,CUC,M,Kasai Central,265,0.03,2588,3385,76,1671413,1009178,185,1009363,60.39,TEBABHO,SOBORABO,
26,9,1_1_1_139_259,IFOKU,INDEPENDANT,F,Kasai Central,77,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,MPUTA MPUNGA,MARIE-JOSEE,
26,21,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,Kasai Central,425,0.04,2588,3385,76,1671413,1009178,185,1009363,60.39,MADIDI,MARTIN,
26,20,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,Kasai Central,1005057,99.59,2588,3385,76,1671413,1009178,185,1009363,60.39,TSHILOMBO,FELIX ANTOINE,
26,3,1_1_1_135_255,KATUMBI,ENSEMBLE,M,Kasai Central,1756,0.17,2588,3385,76,1671413,1009178,185,1009363,60.39,CHAPWE,MOISE,
26,18,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,Kasai Central,26,0,2588,3385,76,1671413,1009178,185,1009363,60.39,BOKONZI,LOLI,
26,23,1_1_1_132_252,DIONGO,MLP,M,Kasai Central,25,0,2588,3385,76,1671413,1009178,185,1009363,60.39,SHAMBA,FRANCK,
26,14,1_1_1_138_258,MUDEKEREZA,INDEPENDANT,M,Kasai Central,26,0,2588,3385,76,1671413,1009178,185,1009363,60.39,BISIMWA,JUSTIN,
26,24,1_1_1_133_253,MUZITO,NOU.EL,M,Kasai Central,63,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,FUMUTSHI,ADOLPHE,
26,16,1_1_1_136_256,NGALASI,INDEPENDANT,M,Kasai Central,51,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,KURISINI,AGGREY,
26,10,1_1_1_130_250,KAZADI,INDEPENDANT,M,Kasai Central,58,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,KANDA,REX,
26,11,1_1_1_150_270,KIKUNI,INDEPENDANT,M,Kasai Central,28,0,2588,3385,76,1671413,1009178,185,1009363,60.39,MASUDI,SETH,
26,4,1_1_1_149_269,SESANGA,ENVOL,M,Kasai Central,513,0.05,2588,3385,76,1671413,1009178,185,1009363,60.39,HIPUNGU DJA KASENG KAPITU,DELLY,
26,12,1_1_1_151_271,MAJONDO,INDEPENDANT,M,Kasai Central,97,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,MWAMBA,PATRICE,
26,17,1_1_1_146_266,NGOY,INDEPENDANT,M,Kasai Central,17,0,2588,3385,76,1671413,1009178,185,1009363,60.39,ILUNGA WA NSENGA,THEODORE,
26,13,1_1_1_147_267,MASALU,INDEPENDANT,M,Kasai Central,60,0.01,2588,3385,76,1671413,1009178,185,1009363,60.39,ANEDU,ANDRE,
26,25,1_1_1_152_272,BILE,INDEPENDANT,F,Kasai Central,26,0,2588,3385,76,1671413,1009178,185,1009363,60.39,BATALI,JOELLE,
26,6,1_1_1_148_268,BAENDE,INDEPENDANT,M,Kasai Central,43,0,2588,3385,76,1671413,1009178,185,1009363,60.39,ETAFE ELIKO,JEAN CLAUDE,
27,,1_1_1_129_249,MUTAMBA,DYPRO,M,,2,0.13918,,,,,,,,,TUNGUNGA,CONSTANT,
27,,1_1_1_131_251,RADJABHO,CUC,M,,1,0.06959,,,,,,,,,TEBABHO,SOBORABO,
27,,1_1_1_132_252,DIONGO,MLP,M,,1,0.06959,,,,,,,,,SHAMBA,FRANCK,
27,,1_1_1_133_253,MUZITO,NOU.EL,M,,1,0.06959,,,,,,,,,FUMUTSHI,ADOLPHE,
27,,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,,31,2.15727,,,,,,,,,MUKENGERE,DENIS,
27,,1_1_1_135_255,KATUMBI,ENSEMBLE,M,,195,13.56994,,,,,,,,,CHAPWE,MOISE,
27,,1_1_1_136_256,NGALASI,INDEPENDANT,M,,2,0.13918,,,,,,,,,KURISINI,AGGREY,
27,,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,,30,2.08768,,,,,,,,,MADIDI,MARTIN,
27,,1_1_1_140_260,BUSE,INDEPENDANT,M,,1,0.06959,,,,,,,,,FALAY,GEORGES,
27,,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,,1167,81.21086,,,,,,,,,TSHILOMBO,FELIX ANTOINE,
27,,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,,5,0.34795,,,,,,,,,ISILOKETSHI,FLORIBERT,
27,,1_1_1_999_999,votes blancs,,,,1,0.06959,,,,,,,,,,,
28,,1_1_1_132_252,DIONGO,MLP,M,,1,0.06974,,,,,,,,,SHAMBA,FRANCK,
28,,1_1_1_133_253,MUZITO,NOU.EL,M,,2,0.13947,,,,,,,,,FUMUTSHI,ADOLPHE,
28,,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,,65,4.53278,,,,,,,,,MUKENGERE,DENIS,
28,,1_1_1_135_255,KATUMBI,ENSEMBLE,M,,207,14.43515,,,,,,,,,CHAPWE,MOISE,
28,,1_1_1_136_256,NGALASI,INDEPENDANT,M,,4,0.27894,,,,,,,,,KURISINI,AGGREY,
28,,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,,52,3.62622,,,,,,,,,MADIDI,MARTIN,
28,,1_1_1_139_259,IFOKU,INDEPENDANT,F,,4,0.27894,,,,,,,,,MPUTA MPUNGA,MARIE-JOSEE,
28,,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,,1086,75.73222,,,,,,,,,TSHILOMBO,FELIX ANTOINE,
28,,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,,1,0.06974,,,,,,,,,BOKONZI,LOLI,
28,,1_1_1_999_999,votes blancs,,,,12,0.83682,,,,,,,,,,,
29,,1_1_1_133_253,MUZITO,NOU.EL,M,,1,0.33003,,,,,,,,,FUMUTSHI,ADOLPHE,
29,,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,,10,3.30033,,,,,,,,,MUKENGERE,DENIS,
29,,1_1_1_135_255,KATUMBI,ENSEMBLE,M,,54,17.82178,,,,,,,,,CHAPWE,MOISE,
29,,1_1_1_136_256,NGALASI,INDEPENDANT,M,,1,0.33003,,,,,,,,,KURISINI,AGGREY,
29,,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,,13,4.29043,,,,,,,,,MADIDI,MARTIN,
29,,1_1_1_139_259,IFOKU,INDEPENDANT,F,,1,0.33003,,,,,,,,,MPUTA MPUNGA,MARIE-JOSEE,
29,,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,,2,0.66007,,,,,,,,,MUADIAMVITA,NOEL,
29,,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,,217,71.61716,,,,,,,,,TSHILOMBO,FELIX ANTOINE,
29,,1_1_1_144_264,NKEMA LILOO,INDEPENDANT,M,,1,0.33003,,,,,,,,,BOKONZI,LOLI,
29,,1_1_1_999_999,votes blancs,,,,3,0.99010,,,,,,,,,,,
30,,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,,6,3.72671,,,,,,,,,MUKENGERE,DENIS,
30,,1_1_1_135_255,KATUMBI,ENSEMBLE,M,,18,11.18012,,,,,,,,,CHAPWE,MOISE,
30,,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,,6,3.72671,,,,,,,,,MADIDI,MARTIN,
30,,1_1_1_139_259,IFOKU,INDEPENDANT,F,,3,1.86335,,,,,,,,,MPUTA MPUNGA,MARIE-JOSEE,
30,,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,,127,78.88199,,,,,,,,,TSHILOMBO,FELIX ANTOINE,
30,,1_1_1_145_265,ANZULUNI,INDEPENDANT,M,,1,0.62112,,,,,,,,,ISILOKETSHI,FLORIBERT,
30,,1_1_1_999_999,votes blancs,,,,0,0.00000,,,,,,,,,,,
31,,1_1_1_150_270,KIKUNI,INDEPENDANT,M,,1,0.05013,,,,,,,,,MASUDI,SETH,
31,,1_1_1_152_272,BILE,INDEPENDANT,F,,3,0.15038,,,,,,,,,BATALI,JOELLE,
31,,1_1_1_130_250,KAZADI,INDEPENDANT,M,,5,0.25063,,,,,,,,,KANDA,REX,
31,,1_1_1_132_252,DIONGO,MLP,M,,1,0.05013,,,,,,,,,SHAMBA,FRANCK,
31,,1_1_1_133_253,MUZITO,NOU.EL,M,,2,0.10025,,,,,,,,,FUMUTSHI,ADOLPHE,
31,,1_1_1_134_254,MUKWEGE,INDEPENDANT,M,,50,2.50627,,,,,,,,,MUKENGERE,DENIS,
31,,1_1_1_135_255,KATUMBI,ENSEMBLE,M,,110,5.51378,,,,,,,,,CHAPWE,MOISE,
31,,1_1_1_136_256,NGALASI,INDEPENDANT,M,,3,0.15038,,,,,,,,,KURISINI,AGGREY,
31,,1_1_1_137_257,FAYULU,LAMUKAFAYULU,M,,101,5.06266,,,,,,,,,MADIDI,MARTIN,
31,,1_1_1_139_259,IFOKU,INDEPENDANT,F,,6,0.30075,,,,,,,,,MPUTA MPUNGA,MARIE-JOSEE,
31,,1_1_1_140_260,BUSE,INDEPENDANT,M,,1,0.05013,,,,,,,,,FALAY,GEORGES,
31,,1_1_1_141_261,TSHIANI K,INDEPENDANT,M,,1,0.05013,,,,,,,,,MUADIAMVITA,NOEL,
31,,1_1_1_143_263,TSHISEKEDI,INDEPENDANT,M,,1697,85.06266,,,,,,,,,TSHILOMBO,FELIX ANTOINE,
31,,1_1_1_149_269,SESANGA,ENVOL,M,,2,0.10025,,,,,,,,,HIPUNGU DJA KASENG KAPITU,DELLY,
31,,1_1_1_999_999,votes blancs,,,,12,0.60150,,,,,,,,,,,
